mean_test_score,std_test_score,rank_test_score,lgbm__bagging_fraction,lgbm__bagging_freq,lgbm__feature_fraction,lgbm__learning_rate,lgbm__max_depth,lgbm__min_child_samples,lgbm__n_estimators,lgbm__num_leaves,lgbm__verbose,pca__n_components
0.8903501889082485,0.03679847359277818,769,0.8,10,0.8,0.1,10,10,200,50,-1,20
0.8903501889082485,0.03679847359277818,769,0.8,10,0.8,0.1,10,10,200,80,-1,20
0.8903501889082485,0.03679847359277818,769,1.0,10,0.8,0.1,20,5,200,50,-1,30
0.8903501889082485,0.03679847359277818,769,1.0,10,0.8,0.1,-1,5,200,80,-1,30
0.8903501889082485,0.03679847359277818,769,1.0,10,0.8,0.1,-1,5,200,31,-1,30
0.8903501889082485,0.03679847359277818,769,1.0,5,0.8,0.1,20,5,200,80,-1,30
0.8903501889082485,0.03679847359277818,769,1.0,10,0.8,0.1,20,5,200,31,-1,30
0.8903467151239963,0.031247151574258704,781,1.0,5,1.0,0.2,10,10,150,31,-1,20
0.8903331159901533,0.04075145194451862,782,0.8,10,0.8,0.1,10,5,200,50,-1,20
0.8903331159901533,0.04075145194451862,782,0.8,10,0.8,0.1,10,5,200,80,-1,20
0.8903165544336165,0.03142617812381512,784,0.8,10,1.0,0.1,-1,10,150,50,-1,20
0.8903165544336165,0.03142617812381512,784,0.8,10,1.0,0.1,20,10,150,50,-1,20
0.8901488871208876,0.03865555616313124,786,1.0,5,1.0,0.1,20,10,200,80,-1,30
0.8901347226147245,0.033843980365671406,787,0.8,10,0.8,0.1,10,5,150,50,-1,10
0.8901347226147245,0.033843980365671406,787,0.8,10,0.8,0.1,10,5,150,80,-1,10
0.8901232212376667,0.03643123399393335,789,1.0,10,0.8,0.1,10,5,200,50,-1,10
0.8901212181494618,0.03205245926148492,790,0.8,5,0.8,0.2,20,5,200,31,-1,10
0.8901212181494618,0.03205245926148492,790,1.0,5,1.0,0.1,-1,10,200,31,-1,10
0.8901113060133511,0.03128604111088734,792,1.0,5,1.0,0.2,-1,5,200,50,-1,10
0.8901113060133511,0.03128604111088734,792,1.0,5,1.0,0.2,20,5,200,31,-1,10
0.8901113060133511,0.03128604111088734,792,1.0,5,1.0,0.2,20,5,200,80,-1,10
0.8901113060133511,0.03128604111088734,792,1.0,5,1.0,0.2,20,5,200,50,-1,10
0.8901084916306438,0.03579411942055149,796,1.0,10,1.0,0.2,10,10,150,80,-1,20
0.89010554964261,0.04189458923251375,797,0.8,10,0.8,0.2,-1,10,200,31,-1,20
0.89010554964261,0.04189458923251375,797,0.8,10,0.8,0.2,-1,10,200,50,-1,20
0.8901015904807507,0.0439973365002783,799,0.8,10,1.0,0.1,10,10,150,50,-1,30
0.8901011977608242,0.03213847166452143,800,1.0,5,1.0,0.2,-1,5,200,31,-1,20
0.8900957110887674,0.031622619378076054,801,1.0,5,0.8,0.1,20,10,200,31,-1,30
0.8900957110887674,0.031622619378076054,801,0.8,10,1.0,0.2,10,5,200,31,-1,10
0.8900668945764026,0.03599766622010659,803,0.8,5,0.8,0.1,20,10,200,50,-1,10
0.8900553191137277,0.04599403994394106,804,0.8,5,0.8,0.2,-1,10,150,80,-1,30
0.8900347857492121,0.03388362495626336,805,0.8,5,1.0,0.2,10,5,200,31,-1,30
0.8899743029186868,0.03390558462991529,806,0.8,10,1.0,0.1,10,5,150,31,-1,20
0.8899743029186868,0.03390558462991529,806,0.8,10,1.0,0.1,10,5,150,80,-1,20
0.8899292155647631,0.042519658870631326,808,0.8,5,0.8,0.2,10,10,150,31,-1,30
0.8899292155647631,0.042519658870631326,808,0.8,5,0.8,0.2,20,10,150,31,-1,30
0.8899292155647631,0.042519658870631326,808,0.8,10,0.8,0.1,10,5,150,31,-1,30
0.8899292155647631,0.042519658870631326,808,0.8,10,0.8,0.1,10,5,150,50,-1,30
0.8899292155647631,0.042519658870631326,808,0.8,10,0.8,0.1,10,5,150,80,-1,30
0.8899292155647631,0.042519658870631326,808,0.8,10,1.0,0.2,-1,5,150,31,-1,30
0.8899282294897102,0.03589993323949518,814,1.0,10,1.0,0.2,-1,5,150,31,-1,10
0.8899282294897102,0.03589993323949518,814,1.0,5,1.0,0.2,20,5,150,80,-1,10
0.8898907690791589,0.029344816068149038,816,1.0,5,0.8,0.1,10,10,150,80,-1,10
0.8898881895165889,0.03361937220655781,817,1.0,5,1.0,0.2,20,10,150,80,-1,20
0.8898881895165889,0.03361937220655781,817,1.0,10,1.0,0.2,-1,10,150,31,-1,20
0.8898508477624982,0.03125337519533573,819,1.0,10,0.8,0.1,10,10,150,31,-1,20
0.8898508477624982,0.03125337519533573,819,1.0,5,0.8,0.1,10,10,150,31,-1,20
0.8898392158259731,0.052165045233454936,821,0.8,10,1.0,0.1,20,5,200,80,-1,20
0.8898368018461473,0.04007607179875251,822,1.0,10,1.0,0.1,20,5,200,31,-1,20
0.8898368018461473,0.04007607179875251,822,1.0,10,1.0,0.1,20,5,200,80,-1,20
0.8898270900934925,0.03048090465999367,824,0.8,10,0.8,0.1,10,10,200,80,-1,10
0.8898270900934925,0.03048090465999367,824,1.0,5,1.0,0.2,10,10,150,80,-1,10
0.8898108570608155,0.031926602149789395,826,1.0,10,1.0,0.2,-1,10,200,31,-1,20
0.8898051113676578,0.036933569006729165,827,0.8,10,0.8,0.1,20,10,200,80,-1,10
0.8897789490976764,0.03287873730953054,828,0.8,10,1.0,0.2,10,5,200,80,-1,10
0.8897789490976764,0.03287873730953054,828,1.0,10,0.8,0.1,-1,10,200,50,-1,30
0.8897773868367024,0.029377191103463866,830,0.8,10,1.0,0.2,10,5,150,50,-1,10
0.8897773868367024,0.029377191103463866,830,0.8,10,1.0,0.2,10,5,150,31,-1,10
0.8897721792089441,0.02937444605664428,832,1.0,5,1.0,0.2,-1,10,150,50,-1,20
0.8897721792089441,0.02937444605664428,832,1.0,10,1.0,0.2,20,10,150,31,-1,20
0.8897721792089441,0.02937444605664428,832,1.0,5,1.0,0.2,-1,10,150,31,-1,20
0.8897721792089441,0.02937444605664428,832,1.0,5,1.0,0.2,20,10,150,50,-1,20
0.8897374394530393,0.03372167593926743,836,1.0,10,0.8,0.1,20,5,200,31,-1,20
0.8897374394530393,0.03372167593926743,836,1.0,10,1.0,0.2,20,10,150,80,-1,20
0.8897374394530393,0.03372167593926743,836,1.0,10,1.0,0.2,-1,10,150,50,-1,20
0.8897374394530393,0.03372167593926743,836,1.0,10,0.8,0.1,20,5,200,50,-1,20
0.8897328479419112,0.050748548827101815,840,0.8,10,0.8,0.1,-1,5,200,50,-1,20
0.8897050666249176,0.049634104924338535,841,1.0,5,1.0,0.2,20,5,150,50,-1,30
0.8896610857619593,0.03221822810797575,842,1.0,5,1.0,0.2,10,10,200,80,-1,10
0.8896256474250996,0.03835384630014504,843,1.0,5,1.0,0.2,10,10,150,50,-1,20
0.8895802071477595,0.03365295557081257,844,1.0,5,0.8,0.1,20,5,200,31,-1,20
0.8895802071477595,0.03365295557081257,844,1.0,5,0.8,0.1,-1,5,200,31,-1,20
0.8895640045783919,0.032631184724642576,846,1.0,5,1.0,0.2,20,10,150,31,-1,20
0.8895640045783919,0.032631184724642576,846,1.0,5,1.0,0.2,-1,10,150,80,-1,20
0.8895639160241782,0.03504474179855809,848,0.8,5,0.8,0.1,20,10,200,31,-1,10
0.8895468397718934,0.03642287590591173,849,0.8,10,1.0,0.2,10,5,200,50,-1,20
0.8895468397718934,0.03642287590591173,849,0.8,10,1.0,0.2,10,5,200,80,-1,20
0.8895468397718934,0.03642287590591173,849,1.0,10,1.0,0.1,10,10,150,50,-1,30
0.8895468397718934,0.03642287590591173,849,1.0,10,1.0,0.1,10,10,150,31,-1,30
0.8894800859996368,0.03409432337554428,853,0.8,10,0.8,0.1,10,10,200,50,-1,10
0.8894800859996368,0.03409432337554428,853,0.8,10,0.8,0.1,20,10,200,31,-1,10
0.8893934099256826,0.02695325941159234,855,1.0,5,1.0,0.2,10,5,150,80,-1,20
0.8893572298591301,0.035168697942915085,856,1.0,5,0.8,0.1,-1,5,200,31,-1,10
0.8893125988750216,0.03371040578707416,857,1.0,5,1.0,0.1,20,10,200,31,-1,10
0.8892838272725891,0.03435144975200166,858,0.8,5,1.0,0.2,10,10,200,50,-1,20
0.8892774892031209,0.04677638968429684,859,1.0,5,0.8,0.2,-1,5,200,31,-1,20
0.8892774892031209,0.04677638968429684,859,0.8,5,1.0,0.1,10,5,200,31,-1,20
0.8892774892031209,0.04677638968429684,859,0.8,5,1.0,0.1,10,5,200,50,-1,20
0.8892774892031209,0.04677638968429684,859,0.8,5,1.0,0.1,10,5,200,80,-1,20
0.8892774892031209,0.04677638968429684,859,1.0,10,0.8,0.2,-1,5,200,31,-1,20
0.8892774892031209,0.04677638968429684,859,1.0,10,0.8,0.2,20,5,200,31,-1,20
0.8892503919845783,0.0334498714005143,865,0.8,5,0.8,0.2,-1,5,200,80,-1,10
0.8892205930329686,0.031071733093408074,866,1.0,5,0.8,0.1,20,10,200,80,-1,30
0.8892205930329686,0.031071733093408074,866,1.0,5,0.8,0.1,-1,10,200,50,-1,30
0.8892094513585238,0.03861387502284254,868,1.0,5,1.0,0.2,-1,5,150,50,-1,30
0.8892094513585238,0.03861387502284254,868,1.0,5,1.0,0.1,-1,10,200,31,-1,30
0.8892094513585238,0.03861387502284254,868,1.0,5,1.0,0.2,20,5,150,80,-1,30
0.8892094513585238,0.03861387502284254,868,1.0,5,1.0,0.2,20,5,150,31,-1,30
0.8892094513585238,0.03861387502284254,868,1.0,10,1.0,0.1,20,10,200,50,-1,30
0.8892094513585238,0.03861387502284254,868,1.0,10,1.0,0.1,20,10,200,80,-1,30
0.8891875186904746,0.035717669916364575,874,1.0,5,0.8,0.1,-1,5,150,80,-1,30
0.8891725423684914,0.05322565968836967,875,0.8,5,0.8,0.2,-1,10,150,50,-1,30
0.8891632542420742,0.029452622387897105,876,1.0,5,0.8,0.1,10,10,150,80,-1,20
0.8891632542420742,0.029452622387897105,876,0.8,10,0.8,0.2,-1,5,200,80,-1,10
0.8891096946070016,0.033524910608098105,878,0.8,5,0.8,0.1,10,5,150,80,-1,20
0.8890975689670295,0.04334871813748053,879,0.8,10,1.0,0.2,20,5,150,80,-1,20
0.8890975689670295,0.04334871813748053,879,0.8,10,1.0,0.2,20,5,200,80,-1,30
0.8890975689670295,0.04334871813748053,879,0.8,10,1.0,0.2,20,5,200,50,-1,30
0.8890975689670295,0.04334871813748053,879,0.8,10,1.0,0.1,-1,10,150,80,-1,30
0.8890975689670295,0.04334871813748053,879,0.8,10,1.0,0.1,-1,10,150,31,-1,30
0.8890975689670295,0.04334871813748053,879,0.8,10,1.0,0.2,-1,5,150,80,-1,20
0.8890905932900189,0.030812688506509953,885,0.8,10,1.0,0.1,-1,10,200,50,-1,10
0.8890905932900189,0.030812688506509953,885,0.8,10,1.0,0.1,-1,10,200,80,-1,10
0.8890731993381585,0.051957167602523384,887,0.8,10,1.0,0.1,20,5,200,50,-1,20
0.8890405324847854,0.04465116177490535,888,0.8,10,0.8,0.1,-1,10,150,31,-1,20
0.8890405324847854,0.04465116177490535,888,0.8,5,1.0,0.2,-1,5,150,80,-1,20
0.8890405324847854,0.04465116177490535,888,0.8,5,1.0,0.2,-1,5,150,31,-1,20
0.8890405324847854,0.04465116177490535,888,0.8,5,1.0,0.2,-1,5,150,50,-1,20
0.8890405324847854,0.04465116177490535,888,0.8,5,1.0,0.2,20,5,150,31,-1,20
0.8890405324847854,0.04465116177490535,888,0.8,10,0.8,0.1,20,10,150,50,-1,20
0.8890257983573301,0.03220475635424849,894,1.0,10,1.0,0.2,10,5,150,80,-1,10
0.8890257983573301,0.03220475635424849,894,1.0,10,1.0,0.2,10,5,150,50,-1,10
0.8889640281075895,0.027625488002957478,896,1.0,10,1.0,0.1,20,10,200,31,-1,10
0.8889283657169621,0.03243679201054592,897,1.0,10,0.8,0.1,20,5,200,80,-1,10
0.8889283657169621,0.03243679201054592,897,1.0,5,0.8,0.1,-1,5,200,50,-1,10
0.8888221127502659,0.028334911550157982,899,0.8,5,1.0,0.1,20,5,200,80,-1,10
0.8888075935375103,0.03431357704195176,900,1.0,10,0.8,0.1,20,10,150,80,-1,20
0.8888075935375103,0.03431357704195176,900,1.0,5,0.8,0.1,-1,10,150,50,-1,20
0.8888005481203913,0.030719217756838797,902,0.8,10,1.0,0.2,20,5,200,80,-1,20
0.8887647853610302,0.034607488444752164,903,0.8,10,1.0,0.1,20,5,150,31,-1,10
0.888760140051654,0.037613287452914146,904,0.8,10,1.0,0.2,20,10,200,80,-1,20
0.888760140051654,0.037613287452914146,904,0.8,10,1.0,0.2,-1,10,200,50,-1,20
0.8887471372897255,0.03012898400540388,906,1.0,5,0.8,0.2,-1,10,200,31,-1,20
0.8887471372897255,0.03012898400540388,906,1.0,10,0.8,0.2,20,10,200,80,-1,20
0.8887471372897255,0.03012898400540388,906,1.0,10,0.8,0.2,20,10,200,31,-1,20
0.8887471372897255,0.03012898400540388,906,1.0,5,0.8,0.2,-1,10,200,50,-1,20
0.8887375100209045,0.030930602126528445,910,1.0,5,1.0,0.2,20,5,150,31,-1,20
0.8886925649642391,0.03329629154959921,911,0.8,5,1.0,0.1,-1,10,200,80,-1,10
0.8886925649642391,0.03329629154959921,911,0.8,5,1.0,0.1,10,10,200,50,-1,10
0.8886278136993295,0.0351182483698901,913,0.8,10,0.8,0.2,20,5,150,31,-1,10
0.8886278136993295,0.0351182483698901,913,0.8,10,0.8,0.2,20,5,150,50,-1,10
0.888622865874642,0.028768274973391707,915,0.8,5,0.8,0.1,-1,10,200,80,-1,10
0.888622865874642,0.028768274973391707,915,0.8,5,0.8,0.1,10,10,150,50,-1,20
0.8886186356258982,0.03477231954696133,917,0.8,5,0.8,0.1,10,10,200,31,-1,20
0.8886186356258982,0.03477231954696133,917,0.8,10,1.0,0.1,20,10,200,50,-1,10
0.8886123646303435,0.022663235146920976,919,1.0,5,0.8,0.1,10,10,150,50,-1,20
0.8886123646303435,0.022663235146920976,919,1.0,10,0.8,0.1,10,10,150,50,-1,20
0.8885846861153119,0.032584109182373235,921,1.0,10,0.8,0.1,20,10,200,50,-1,20
0.8885846861153119,0.032584109182373235,921,1.0,5,0.8,0.1,20,10,200,31,-1,20
0.8885632181640493,0.02725558089840749,923,0.8,5,0.8,0.1,10,5,200,80,-1,20
0.8885293039545527,0.032704056369782256,924,0.8,10,0.8,0.2,10,5,200,80,-1,20
0.8885293039545527,0.032704056369782256,924,0.8,5,0.8,0.1,10,5,200,31,-1,20
0.8885061617081236,0.02775331552030312,926,1.0,5,1.0,0.1,-1,10,150,80,-1,10
0.8884876204096797,0.029157901016295066,927,1.0,5,1.0,0.2,10,10,200,50,-1,20
0.8884876204096797,0.029157901016295066,927,1.0,5,1.0,0.2,10,10,200,80,-1,20
0.8884855706230391,0.03859711778013866,929,0.8,10,0.8,0.1,-1,10,150,50,-1,20
0.8884855706230391,0.03859711778013866,929,0.8,10,0.8,0.1,10,10,150,31,-1,20
0.8884158144611005,0.03246744722800104,931,0.8,5,0.8,0.1,20,10,200,80,-1,10
0.8884158144611005,0.03246744722800104,931,1.0,5,1.0,0.2,20,5,150,50,-1,10
0.8883946611828367,0.028941119243597806,933,0.8,5,0.8,0.2,-1,5,200,31,-1,10
0.8883819236728341,0.03217887554215841,934,1.0,10,1.0,0.2,10,5,200,50,-1,10
0.8883800410970053,0.030466976406633654,935,1.0,10,0.8,0.1,10,5,200,80,-1,10
0.8883619996342427,0.03233040523095435,936,1.0,5,0.8,0.1,20,10,150,31,-1,20
0.8883619996342427,0.03233040523095435,936,1.0,10,0.8,0.1,-1,10,150,31,-1,20
0.8883494216809424,0.03868949176965052,938,1.0,10,1.0,0.2,20,5,200,50,-1,30
0.8883494216809424,0.03868949176965052,938,1.0,5,1.0,0.2,20,5,200,80,-1,30
0.8883494216809424,0.03868949176965052,938,1.0,10,1.0,0.2,-1,5,200,31,-1,30
0.8883494216809424,0.03868949176965052,938,1.0,5,1.0,0.2,-1,5,200,50,-1,30
0.8883494216809424,0.03868949176965052,938,1.0,10,1.0,0.2,-1,5,200,80,-1,30
0.8883494216809424,0.03868949176965052,938,1.0,5,1.0,0.2,-1,5,200,31,-1,30
0.8883255283114995,0.034157511966341925,944,0.8,10,1.0,0.1,-1,5,200,80,-1,10
0.8883159058237299,0.024255086099149156,945,0.8,10,1.0,0.2,10,10,200,80,-1,20
0.8883128692016715,0.027875137437554525,946,0.8,10,0.8,0.2,10,5,150,80,-1,20
0.8883087289054492,0.04239644889719745,947,0.8,10,1.0,0.2,20,5,200,80,-1,10
0.8883087289054492,0.04239644889719745,947,0.8,10,0.8,0.1,10,5,200,31,-1,20
0.8882405964730875,0.03360847596204925,949,0.8,5,0.8,0.1,10,5,150,50,-1,20
0.8882274496499191,0.044672321130141954,950,0.8,10,1.0,0.1,-1,5,200,50,-1,20
0.8882274496499191,0.044672321130141954,950,0.8,10,1.0,0.1,20,5,200,31,-1,20
0.8882106381105912,0.04016078971186226,952,0.8,10,1.0,0.2,-1,5,200,50,-1,30
0.8882106381105912,0.04016078971186226,952,0.8,10,1.0,0.2,-1,5,200,80,-1,30
0.8882106381105912,0.04016078971186226,952,0.8,10,1.0,0.1,10,10,150,31,-1,30
0.8881958543498873,0.030984092159903578,955,0.8,10,1.0,0.2,-1,10,200,31,-1,20
0.888144000031641,0.033917802883519886,956,1.0,10,1.0,0.2,10,10,200,31,-1,10
0.8880932585715188,0.03329586874933994,957,0.8,10,0.8,0.1,10,5,150,31,-1,10
0.8880271009335189,0.02953302328896073,958,1.0,5,0.8,0.1,10,5,200,50,-1,10
0.887998127029722,0.0321772245045434,959,1.0,10,1.0,0.1,-1,10,200,80,-1,10
0.8879337115462922,0.05358572258161749,960,0.8,10,1.0,0.1,20,10,150,80,-1,30
0.8879230668179463,0.0326271818056822,961,1.0,10,0.8,0.1,10,10,150,80,-1,10
0.8879230668179463,0.0326271818056822,961,1.0,5,0.8,0.1,10,10,150,31,-1,10
0.8879198738123509,0.042522193565144153,963,0.8,5,0.8,0.2,10,5,150,31,-1,20
0.8878737388800081,0.037568020620594,964,0.8,10,0.8,0.2,20,5,150,31,-1,20
0.8878737388800081,0.037568020620594,964,0.8,10,0.8,0.2,20,5,150,50,-1,20
0.8878737388800081,0.037568020620594,964,0.8,10,0.8,0.2,-1,5,150,50,-1,20
0.8878737388800081,0.037568020620594,964,0.8,10,0.8,0.2,-1,5,150,31,-1,20
0.8878737388800081,0.037568020620594,964,1.0,10,1.0,0.2,20,5,150,80,-1,30
0.8878737388800081,0.037568020620594,964,1.0,10,1.0,0.2,20,5,150,31,-1,30
0.8878467702302553,0.03432366772603439,970,1.0,5,0.8,0.1,-1,10,200,50,-1,20
0.8877271307520911,0.02223421479508868,971,1.0,5,1.0,0.2,20,10,200,31,-1,20
0.8877271307520911,0.02223421479508868,971,1.0,5,1.0,0.2,-1,10,200,50,-1,20
0.8877062329604948,0.03441543659270314,973,0.8,10,1.0,0.1,20,10,200,80,-1,10
0.8876687335996987,0.031753135533868514,974,0.8,10,0.8,0.1,10,10,200,31,-1,10
0.8876036240307922,0.03705371287959155,975,0.8,5,1.0,0.1,20,5,150,80,-1,20
0.8875677089775094,0.02799275828418573,976,0.8,10,0.8,0.2,10,5,200,31,-1,20
0.8875523510146854,0.04392758785301539,977,0.8,5,1.0,0.1,20,5,150,50,-1,20
0.8875386310215324,0.04424727479235732,978,0.8,5,1.0,0.1,20,5,150,31,-1,20
0.8874321188858911,0.03400850035971751,979,0.8,5,1.0,0.1,10,10,200,31,-1,10
0.8874321188858911,0.03400850035971751,979,1.0,5,1.0,0.1,-1,5,150,80,-1,20
0.8874186435686736,0.03645334373142212,981,0.8,10,0.8,0.1,-1,10,200,31,-1,10
0.8873840842577856,0.032488722082323465,982,1.0,5,0.8,0.1,10,5,150,80,-1,10
0.8873840842577856,0.032488722082323465,982,1.0,10,0.8,0.1,10,5,150,50,-1,10
0.8872749296070737,0.04934091642253128,984,0.8,5,0.8,0.2,10,5,150,50,-1,20
0.8872615492857584,0.02341252995561852,985,1.0,5,1.0,0.2,10,5,150,50,-1,10
0.8872326602789263,0.042957767856971335,986,1.0,10,1.0,0.2,20,5,150,50,-1,30
0.8872326602789263,0.042957767856971335,986,1.0,10,1.0,0.2,-1,5,150,80,-1,30
0.8871617688743392,0.03509348368924572,988,1.0,5,0.8,0.1,-1,5,200,50,-1,20
0.8871617688743392,0.03509348368924572,988,0.8,10,0.8,0.2,20,5,150,80,-1,10
0.8871485710131415,0.04965700429733093,990,1.0,10,0.8,0.1,-1,5,150,80,-1,30
0.8870754742008792,0.03555271564079925,991,1.0,10,1.0,0.2,10,5,150,31,-1,10
0.8870754742008792,0.03555271564079925,991,0.8,10,1.0,0.1,20,10,200,31,-1,10
0.8870389215706961,0.028975055865767853,993,1.0,5,1.0,0.2,10,10,150,80,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,5,0.8,0.2,-1,5,200,50,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,5,1.0,0.1,10,5,200,50,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,10,1.0,0.1,10,5,200,80,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,5,1.0,0.1,10,5,200,80,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,10,0.8,0.2,20,5,200,80,-1,20
0.8869407486084506,0.038662577330376736,994,0.8,5,1.0,0.1,-1,10,150,80,-1,20
0.8869407486084506,0.038662577330376736,994,0.8,5,1.0,0.1,20,10,150,31,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,5,0.8,0.2,20,5,200,50,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,10,0.8,0.2,-1,5,200,50,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,10,0.8,0.2,-1,5,200,80,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,10,0.8,0.2,20,5,200,50,-1,20
0.8869407486084506,0.038662577330376736,994,1.0,10,1.0,0.1,10,5,200,31,-1,20
0.8869392626890671,0.04884654912330993,1006,0.8,10,1.0,0.2,-1,5,150,80,-1,10
0.8869217280734446,0.03327693175735315,1007,1.0,10,1.0,0.1,20,10,150,50,-1,10
0.8869217280734446,0.03327693175735315,1007,1.0,10,1.0,0.1,20,10,150,80,-1,10
0.886868290988726,0.030187808864907458,1009,0.8,10,1.0,0.2,-1,10,150,50,-1,20
0.886868290988726,0.030187808864907458,1009,0.8,10,1.0,0.2,20,10,150,80,-1,20
0.8868259170927292,0.037325474905184765,1011,1.0,10,0.8,0.1,10,10,150,31,-1,10
0.8867629329313409,0.03585810667848941,1012,1.0,10,1.0,0.2,-1,5,150,80,-1,10
0.8867629329313409,0.03585810667848941,1012,1.0,5,1.0,0.2,20,5,150,31,-1,10
0.8867438395757785,0.03943164257951644,1014,1.0,5,0.8,0.1,20,5,200,50,-1,10
0.8867082083442256,0.033271984629780094,1015,1.0,5,1.0,0.1,-1,10,150,50,-1,10
0.8867081843992309,0.024597771812008333,1016,1.0,5,1.0,0.2,-1,5,150,80,-1,10
0.8867081843992309,0.024597771812008333,1016,1.0,10,1.0,0.2,-1,5,150,50,-1,10
0.8866635685452723,0.02772438738499092,1018,1.0,5,1.0,0.2,-1,5,150,50,-1,10
0.8866629013076525,0.03033020951886906,1019,0.8,10,1.0,0.2,-1,10,150,80,-1,20
0.8866629013076525,0.03033020951886906,1019,0.8,10,1.0,0.2,10,10,150,80,-1,20
0.8866605669158767,0.035342362334760284,1021,0.8,5,1.0,0.2,10,5,200,50,-1,30
0.8866361795136293,0.04181519341718044,1022,0.8,5,1.0,0.1,10,10,150,50,-1,20
0.8866361795136293,0.04181519341718044,1022,0.8,5,1.0,0.1,10,10,150,80,-1,20
0.8866361795136293,0.04181519341718044,1022,1.0,5,0.8,0.2,-1,5,200,80,-1,20
0.8866361795136293,0.04181519341718044,1022,0.8,5,1.0,0.1,10,10,150,31,-1,20
0.8866033413496132,0.04187759603730044,1026,1.0,10,1.0,0.1,-1,10,200,50,-1,30
0.8865140958676261,0.03568595837550046,1027,1.0,10,0.8,0.1,20,10,200,80,-1,20
0.8865140958676261,0.03568595837550046,1027,1.0,10,0.8,0.1,-1,10,200,31,-1,20
0.8864579821039438,0.03196110634102837,1029,1.0,10,1.0,0.1,10,10,150,80,-1,30
0.8864579821039438,0.03196110634102837,1029,1.0,10,1.0,0.2,20,5,200,80,-1,10
0.8864458500077355,0.028303169640476522,1031,1.0,5,1.0,0.2,-1,5,150,31,-1,20
0.8864458500077355,0.028303169640476522,1031,1.0,10,1.0,0.2,20,5,150,31,-1,20
0.886439241650318,0.03302129327197474,1033,1.0,10,0.8,0.1,20,10,150,31,-1,20
0.886439241650318,0.03302129327197474,1033,0.8,10,1.0,0.2,10,10,150,50,-1,20
0.886439241650318,0.03302129327197474,1033,0.8,10,1.0,0.2,10,10,150,31,-1,20
0.886439241650318,0.03302129327197474,1033,0.8,10,1.0,0.2,20,10,150,50,-1,20
0.8863584145261603,0.03523342813964927,1037,1.0,10,1.0,0.2,10,10,200,80,-1,10
0.8863017230463088,0.0352774135092145,1038,1.0,5,1.0,0.1,10,10,150,80,-1,30
0.8863017230463088,0.0352774135092145,1038,1.0,5,1.0,0.2,-1,5,200,31,-1,10
0.8862901630551351,0.03172077714272132,1040,1.0,5,0.8,0.2,20,5,200,31,-1,20
0.8862901630551351,0.03172077714272132,1040,0.8,5,1.0,0.1,20,5,200,80,-1,20
0.8862254643393879,0.03039748849605823,1042,0.8,10,1.0,0.2,-1,10,200,80,-1,20
0.8862254643393879,0.03039748849605823,1042,0.8,5,0.8,0.2,-1,10,200,80,-1,20
0.8862239916683938,0.03675327460572284,1044,1.0,5,0.8,0.1,10,5,150,31,-1,10
0.8862221665510839,0.038605689394838605,1045,1.0,5,0.8,0.2,20,10,200,31,-1,20
0.8862221665510839,0.038605689394838605,1045,1.0,5,0.8,0.2,20,10,200,50,-1,20
0.8861909158927277,0.030420033306468024,1047,0.8,5,0.8,0.1,20,10,200,80,-1,20
0.8861909158927277,0.030420033306468024,1047,0.8,5,0.8,0.1,-1,10,200,80,-1,20
0.8861344493624147,0.03629615945834691,1049,1.0,5,1.0,0.1,20,5,150,50,-1,20
0.8861194351908654,0.027750538188928774,1050,1.0,10,1.0,0.2,20,10,200,80,-1,20
0.8861140420383423,0.03533229812913216,1051,1.0,5,1.0,0.1,-1,10,200,50,-1,10
0.8861140420383423,0.03533229812913216,1051,1.0,10,1.0,0.1,-1,10,200,31,-1,10
0.8860474406779405,0.023357938926136187,1053,1.0,5,1.0,0.1,20,5,150,80,-1,20
0.8860474406779405,0.023357938926136187,1053,1.0,10,1.0,0.1,20,5,150,31,-1,20
0.886033295316419,0.04247229457309183,1055,0.8,5,1.0,0.1,-1,10,150,31,-1,20
0.886033295316419,0.04247229457309183,1055,1.0,5,0.8,0.2,20,5,200,80,-1,20
0.8860170877499491,0.03953147920218114,1057,1.0,10,0.8,0.1,-1,5,150,31,-1,30
0.8860170877499491,0.03953147920218114,1057,1.0,5,0.8,0.1,-1,5,150,31,-1,30
0.8860170877499491,0.03953147920218114,1057,1.0,5,0.8,0.1,20,5,150,31,-1,30
0.8860170877499491,0.03953147920218114,1057,1.0,5,1.0,0.1,10,5,200,80,-1,30
0.8860170877499491,0.03953147920218114,1057,1.0,5,1.0,0.1,10,5,200,31,-1,30
0.8860170877499491,0.03953147920218114,1057,1.0,5,0.8,0.1,-1,5,150,50,-1,30
0.8860170877499491,0.03953147920218114,1057,1.0,10,0.8,0.1,-1,5,150,50,-1,30
0.8860170877499491,0.03953147920218114,1057,1.0,5,0.8,0.1,20,5,150,50,-1,30
0.8860170877499491,0.03953147920218114,1057,1.0,10,0.8,0.1,20,5,150,31,-1,30
